id,titel,unternehmen,standort,kategorie,vertragsart,arbeitszeit,gehalt_min,gehalt_max,datum_erstellt,beschreibung,bereich,url
5529626950,Ausbildung Kaufmann/ -frau für Büromanagement (m/w/d),TOOLPORT,"Norderstedt, Segeberg (Kreis)",Unknown,,full_time,,,2025-12-05,Wir sind ein erfolgreiches E-Commerce-Unternehmen und Spezialist für professionelle Zeltlösungen und Gartenprodukte – von Partyzelten und Gewächshäusern bis hin zu Weidezelten und großen Lagerhallen. Mit 18 eigenen Online-Shops sind wir weltweit aktiv. An unserem Standort direkt an der Hamburger Gre,Wirtschaft,https://www.adzuna.de/details/5529626950?utm_medium=api&utm_source=c5693b3d
5709906086,Buchhalter (m/w/d) (München) in Grasbrunn,accompio GmbH von OFFICEbavaria.de,"Grasbrunn, München (Kreis)",IT-Stellen,,full_time,,,2026-04-25,"Die accompio ist eine Private-Equity-getragene IT-Unternehmensgruppe, die mit rund 700 Spezialist:innen an 19 Standorten in Deutschland, Österreich, Ungarn und Bulgarien ein starkes Fundament bildet. Gemeinsam verfolgen wir eine Mission: Ein starkes Powerhouse aus Expert:innen zu bilden, das unseren",Wirtschaft,https://www.adzuna.de/details/5709906086?utm_medium=api&utm_source=c5693b3d
5664190185,Praktikant Content Management im Online-Marketing von Vodafone Business (m/w/d) in Düsseldorf,Vodafone,"Düsseldorf, Nordrhein-Westfalen",Unknown,,full_time,,,2026-03-13,"Praktikant Content Management im Online-Marketing von Vodafone Business (m/w/d) in Düsseldorf Bei Vodafone arbeiten wir jeden Tag an einer besseren Zukunft. Für eine Welt, die besser vernetzt, inklusiver und nachhaltiger ist. Denn für uns ist Technologie nur so stark wie die Menschen, die sie nutzen",Wirtschaft,https://www.adzuna.de/details/5664190185?utm_medium=api&utm_source=c5693b3d
5572605191,Duales Studium BWL Industrie - Start 2026,Weig Holding & Co. KG,"Mayen, Mayen-Koblenz (Kreis)",Unknown,,full_time,,,2026-01-07,"Dual study program in industrial business administration – starting in 2026 The dual study program “Business Administration - Industry” provides students with specialist knowledge in the areas of customer service, consulting and sales, market research and observation, planning, use and control of ma",Wirtschaft,https://www.adzuna.de/details/5572605191?utm_medium=api&utm_source=c5693b3d
5618089090,PR-Praktikum,TBN Public Relations GmbH,Deutschland,IT-Stellen,contract,,,,2026-02-06,äber das Unternehmen: Wir gestalten die Zukunft der B2B-Kommunikation TBN Public Relations ist eine der innovativsten PR-Agenturen – der Spezialist für Content Marketing und Lead Management im Business-to-Business. Mit langjähriger Erfahrung in vielen Dienstleistungs- und Industrie-Branchen. Wir ste,Wirtschaft,https://www.adzuna.de/details/5618089090?utm_medium=api&utm_source=c5693b3d
5717125253,Senior Project Manager – Retail Strategy & Experience (f/m/x) @ Carl Zeiss Extended Reality (XRX),ZEISS,"Aalen, Ostalbkreis",Beraterstellen,,,,,2026-05-02,"Step out of your comfort zone, excel and redefine the limits of what is possible. That's just what our employees are doing every single day – in order to set the pace through our innovations and enable outstanding achievements. After all, behind every successful company are many great fascinating pe",Wirtschaft,https://www.adzuna.de/land/ad/5717125253?se=IgAQVuJH8RGldLZhYZiz6Q&utm_medium=api&utm_source=c5693b3d&v=4E5862519F1D13D7F8D6A890876CC270B3AB5094
5713885568,Digital Marketing Sales Associate with German (all genders),Accenture,Deutschland,"Stellen aus PR, Werbung & Marketing",,full_time,,,2026-04-29,"Deine Mission Wenn du Sales Funnel hörst, freust du dich auf eine aufregende Marketing-Achterbahnfahrt? Spitze, dann wartet dein persönliches Karriere-Upgrade auf dich – und zwar bei Accenture. Wir sind ein globales Beratungs- und Technologieunternehmen, digitales Innovationszentrum und zukunftsweis",Wirtschaft,https://www.adzuna.de/details/5713885568?utm_medium=api&utm_source=c5693b3d
5717125046,(Senior) Product Manager (m/w/d),BFS health finance GmbH,"Dortmund, Nordrhein-Westfalen","Stellen aus PR, Werbung & Marketing",,,,,2026-05-02,"Wer wir sind: BFS health finance nimmt Mediziner:innen alles ab, was Zeit frisst: Vom Zahlungsstrommanagement über die Sicherung von Honoraren bis hin zur Beratung im Praxismanagement. BFS vertrauen tausende Zahnärzt:innen, Ärzt:innen, Tierärzt:innen, Dentallabore, medizinische Versorgungszentren so",Wirtschaft,https://www.adzuna.de/land/ad/5717125046?se=IgAQVuJH8RGldLZhYZiz6Q&utm_medium=api&utm_source=c5693b3d&v=4986E396205E6F074A8D2932319C8A19BD2CE94B
5712831317,Dozent (m/w/d) für die Umschulung zur Fachkraft für Schutz und Sicherheit (Bundesweit),"COMCAVE.COLLEGE® GmbH, your source of knowledge","Barop, Dortmund",Sonstige/Allgemeine Stellen,,full_time,,,2026-04-28,"Über uns Seit über 20 Jahren arbeiten wir bundesweit als starkes Team zusammen, um Erwachsenen neue berufliche Perspektiven zu eröffnen. Wir begleiten Teilnehmer auf ihrem Bildungsweg in Bereichen wie IT, Marketing, Medien, kaufmännisches Wissen sowie Management und Business. Als Teil unseres cross-",Wirtschaft,https://www.adzuna.de/land/ad/5712831317?se=IgAQVuJH8RGldLZhYZiz6Q&utm_medium=api&utm_source=c5693b3d&v=41FB603A365D8F1C8CCA84CBB1EC10CAE90DF82A
5433185897,International Administration Manager ESA - Fachrichtung Marketing Management,Euro Akademie Trier,"Innenstadt, Trier",Unknown,,,,,2025-10-05,"Du beschäftigst dich mit Werbung, Verkaufsförderung sowie Presse- und Öffentlichkeitsarbeit? Mit unserem ESA-Bildungsgang hast du die Möglichkeit, dich für einen Beruf mit umfangreichen Jobchancen zu qualifizieren. Gut qualifiziert für die Marketing- und Kommunikationsbranche Der Ausbildungsgang ""In",Wirtschaft,https://www.adzuna.de/details/5433185897?utm_medium=api&utm_source=c5693b3d
5416356657,International Administration Manager ESA - Fachrichtung Marketing Management,Euro Akademie Oldenburg,"Eversten, Oldenburg",Unknown,,,,,2025-09-26,"Du beschäftigst dich mit Werbung, Verkaufsförderung sowie Presse- und Öffentlichkeitsarbeit? Mit unserem ESA-Bildungsgang hast du die Möglichkeit, dich für einen Beruf mit umfangreichen Jobchancen zu qualifizieren. Gut qualifiziert für die Marketing- und Kommunikationsbranche Der Ausbildungsgang ""In",Wirtschaft,https://www.adzuna.de/details/5416356657?utm_medium=api&utm_source=c5693b3d
4976734262,Spontaneous Application Hamburg,MicroHarvest,"Eißendorf, Hamburg",Unknown,,full_time,,,2024-12-13," Join the MicroHarvest Talent Pool!  Are you passionate about shaping the future of food, innovation, and sustainability? At MicroHarvest , we’re on a mission to revolutionize how the world eats with sustainable, nutritious, and delicious alternatives powered by cutting-edge science. While we may no",Wirtschaft,https://www.adzuna.de/details/4976734262?utm_medium=api&utm_source=c5693b3d
5693250397,Pflichtpraktikum in der Marketingkommunikation,Robert Bosch GmbH,"Feuerbach, Stuttgart",Unknown,,full_time,,,2026-04-08,"Pflichtpraktikum in der Marketingkommunikation Wernerstraße 51, 70469 Stuttgart, Deutschland Vollzeit Robert Bosch GmbH Unternehmensbeschreibung Bei Bosch gestalten wir Zukunft mit hochwertigen Technologien und Dienstleistungen, die Begeisterung wecken und das Leben der Menschen verbessern. Unser Ve",Wirtschaft,https://www.adzuna.de/details/5693250397?utm_medium=api&utm_source=c5693b3d
5703847034,Senior SAP Account und Sales Manager (m/w/d),Scheer IDS Germany,"Regionalverband Saarbrücken (Kreis), Saarland",Unknown,,full_time,,,2026-04-18,Du hast Vertrieb im Blut und fühlst Dich im Umfeld der SAP-zentrischen Transformationsprojekten im Mittelstand idealerweise der Konsumgüter- und Handelsbranche sowie in der Consultingbranche zuhause? Dann könnte diese Sales Position genau die Richtige für Dich sein! Deine Aufgaben Industrie-zentrisc,Wirtschaft,https://www.adzuna.de/details/5703847034?utm_medium=api&utm_source=c5693b3d
5449052506,Duales Studium Wirtschaftsingenieurwesen Internationaler Vertrieb und Einkauf (B.Eng.) (m/w/d),HAW Kiel Hochschule für Angewandte Wissenschaften,"Neumühlen-Dietrichsdorf, Kiel",Unknown,,,,,2025-10-15,"Duales Studium Wirtschaftsingenieurwesen Internationaler Vertrieb und Einkauf (B.Eng.) Unterrichtssprache : Deutsch Immatrikulation : jeweils zum Wintersemester (zulassungsfrei) Deine Zukunft mit einem IVE-Studium Tätigkeiten im Bereich des Verkaufs, der Beschaffung und der Konzeption hochwertiger t",Wirtschaft,https://www.adzuna.de/details/5449052506?utm_medium=api&utm_source=c5693b3d
5696070448,Marketing Internship - Germany (m/w/d),Nike,Deutschland,Stellen aus Logistik & Lagerhaltung,contract,,,,2026-04-10,"WHO YOU WILL WORK WITH This role sits within the Berlin Marketing team and partners closely with Brand Marketing, Retail Marketing, Marketplace Planning and Store Teams. You will rotate across projects and teams to gain a holistic view of how local marketing activates our sports offense. WHO WE ARE ",Wirtschaft,https://www.adzuna.de/details/5696070448?utm_medium=api&utm_source=c5693b3d
4705853664,Founder's Associate (m/w/d),Mastermind Movement,"Klettenberg, Köln",Unknown,,,,,2024-05-24,"Das Unternehmen Das MASTERMIND MOVEMENT verbindet Welten. Wir bringen Unternehmer und Führungskräfte mit unterschiedlichsten Erfahrungen und Expertisen in Peer-Coaching-Gruppen zusammen. Wir glauben, dass das größte Kapital in den Synergien von Menschen steckt. Das MASTERMIND MOVEMENT revolutioniert",Wirtschaft,https://www.adzuna.de/details/4705853664?utm_medium=api&utm_source=c5693b3d
5596088802,Vertriebscontroller (m/w/d),m/w/d,"Berlin, Deutschland",Unknown,,,,,2026-01-22,"Bei FlixTrain bieten wir sichere Arbeitsplätze mit überdurchschnittlicher Bezahlung und tollen Zusatzleistungen. Du hast die Möglichkeit, dich in einem dynamischen Umfeld weiterzuentwickeln, in dem dein Einfluss wirklich zählt. Als Sales Controller analysierst und steuerst Du die wirtschaftliche Per",Wirtschaft,https://www.adzuna.de/details/5596088802?utm_medium=api&utm_source=c5693b3d
5595942840,Sales Controller (m/w/d),Flix,"Berlin, Deutschland",Unknown,,,,,2026-01-22,"Bei FlixTrain gestaltest du die Zukunft der Mobilität aktiv mit. Wir bieten dir nicht nur sichere Arbeitsplätze sowie attraktive Zusatzleistungen, sondern auch ein dynamisches, internationales Umfeld, in dem deine Ideen echten Einfluss haben. Als Sales Controller analysierst und steuerst Du die wirt",Wirtschaft,https://www.adzuna.de/details/5595942840?utm_medium=api&utm_source=c5693b3d
5697652099,Sales & Revenue Controller (m/w/d) - Fokus Forecasting & Pricing,Flix,"Berlin, Deutschland",Unknown,,,,,2026-04-12,"Bei FlixTrain gestaltest du die Zukunft der Mobilität aktiv mit. Wir bieten dir nicht nur sichere Arbeitsplätze sowie attraktive Zusatzleistungen, sondern auch ein dynamisches, internationales Umfeld, in dem deine Ideen echten Einfluss haben. A ls Sales & Revenue Controller (m/w/d) a nalysierst und ",Wirtschaft,https://www.adzuna.de/details/5697652099?utm_medium=api&utm_source=c5693b3d
4897689904,Management Trainee / Projektleitung der Geschäftsführung (m/w/d),Hoch Gruppe,"Steinach, Ortenaukreis",Unknown,,full_time,,,2024-10-10,"Deine Aufgaben Du lernst unser Geschäft ""on the Job"" von Grund auf kennen Du erledigst abwechslungsreiche Aufgaben im Marketing, Einkauf, Vertrieb, Business-Management, IT und HR Du arbeitest eng zusammen mit der Geschäftsführung und den jeweiligen Abteilungsleitern Du unterstützt und arbeitest der ",Wirtschaft,https://www.adzuna.de/details/4897689904?utm_medium=api&utm_source=c5693b3d
5420384814,Global Head of Sales,Sécheron Hasler Group,"Frankfurt am Main, Hessen",Vertriebsstellen,,full_time,,,2025-09-29,"With over 140 years of Swiss engineering heritage, Sécheron Hasler Group is a global leader in high-power electrical and electronic equipment. Our solutions power railways, renewable energy, DC and AC networks, and industrial systems worldwide trusted for their precision, reliability, and innovation",Wirtschaft,https://www.adzuna.de/details/5420384814?utm_medium=api&utm_source=c5693b3d
4931243300,German SEO writer,Strikingly,Deutschland,"Stellen aus PR, Werbung & Marketing",,full_time,,,2024-11-08,"Who are we? Strikingly is a modern, mobile-optimized website builder that’s extremely easy to use. Our mission is to give everyone the power to unleash their individuality. Our headquarters is currently based in Shanghai, China but we have deep Silicon Valley roots. We’re backed by Y Combinator (W13",Wirtschaft,https://www.adzuna.de/details/4931243300?utm_medium=api&utm_source=c5693b3d
5695543687,Senior Pipeline & Portfolio Manager - Inklusiver Job   ,Boehringer Ingelheim,"Ingelheim am Rhein, Mainz-Bingen (Kreis)",Unknown,,,,,2026-04-10,"The Position Are you passionate about bringing innovation to life and seeing concepts turn into products, which improve the lives of animals and their owners? Boehringer Ingelheim is a world leader in keeping pets healthy and has created a series of market leading, life changing brands like NexGard,",Wirtschaft,https://www.adzuna.de/land/ad/5695543687?se=IgAQVuJH8RGldLZhYZiz6Q&utm_medium=api&utm_source=c5693b3d&v=A3BCD688C3ED3237D3BC134FB5FF130899FDCEED
5683969727,Finance Business Partner (m/w/d),FACT-Finder Holding GmbH,"Brötzingen, Pforzheim",Unknown,,part_time,,,2026-03-31,"Über uns FactFinder i st der europäische Marktführer für Product Discovery und Suche im eCommerce. Mit Authentic Intelligence, der Kombination aus künstlicher und menschlicher Intelligenz, versteht FactFinder die Absichten jedes Käufers vom ersten Klick an – und kann so die Conversion-Rate und den U",Wirtschaft,https://www.adzuna.de/details/5683969727?utm_medium=api&utm_source=c5693b3d
5675518928,Energy Network (48V) & Electrification Product Marketing Engineer (f/m/d),NXP Semiconductors,Deutschland,"Stellen aus PR, Werbung & Marketing",,full_time,,,2026-03-22,"Overview of Role NXP is seeking an experienced Product Marketing engineer to join our team to drive market and business growth of our 48V and Electrification products. The successful candidate will be responsible for product marketing, winning key customers, developing third-party networks, and mark",Wirtschaft,https://www.adzuna.de/details/5675518928?utm_medium=api&utm_source=c5693b3d
5703206789,General Application - MedTech Venture,Nucs AI,Deutschland,Sonstige/Allgemeine Stellen,permanent,full_time,,,2026-04-18,"About Us: Nucs AI is an innovative MedTech startup, transforming the clinical management of prostate cancer through cutting-edge AI-powered software solutions. Our mission is to revolutionize healthcare by delivering impactful, user-friendly tools that support healthcare professionals in diagnosing,",Wirtschaft,https://www.adzuna.de/details/5703206789?utm_medium=api&utm_source=c5693b3d
5705253715,Talent Pool (all genders) - Inklusiver Job   ,Holidu GmbH,"München, München (Kreis)",Unknown,,,,,2026-04-20,"Holidu is one of the world’s fastest-growing vacation rental technology companies. Our mission is to make booking and hosting holiday homes free of doubt and full of joy, by helping hosts generate more bookings with less work and helping guests find a holiday home they truly enjoy. Our team of 700 c",Wirtschaft,https://www.adzuna.de/land/ad/5705253715?se=IgAQVuJH8RGldLZhYZiz6Q&utm_medium=api&utm_source=c5693b3d&v=AACC8C5FB5744719C1A516DEED002FAE5C255A66
5696513855,Java Software Developer (m/w/d),Bookwire Germany,"Mitte, Dortmund",Sonstige/Allgemeine Stellen,permanent,full_time,,,2026-04-11,"Java Software Developer (m/w/d) Vollzeit, Standort: Dortmund Bookwire ist seit fast 15 Jahren eines der weltweit führenden Unternehmen im Bereich Digital Publishing Technology. Mit unserer Technologieplattform „Bookwire OS“ („The Operating System for Digital Publishing“) unterstützen wir unsere Kund",Wirtschaft,https://www.adzuna.de/details/5696513855?utm_medium=api&utm_source=c5693b3d
5717009966,Business Development Lead - Germany,Titan OS,"Hamburg, Deutschland",Sonstige/Allgemeine Stellen,,full_time,,,2026-05-02,"Is this you? Titan Operating System S.L. (Titan OS), the Barcelona-based technology, entertainment, and advertising company, is looking for you! Our platform combines content discovery and advertising technology in one solution, helping leading TV brands unlock greater value. Titan OS powers devices",Wirtschaft,https://www.adzuna.de/details/5717009966?utm_medium=api&utm_source=c5693b3d
5492200766,SAMSUNG - Marketing Specialist (m/w/d) E-Commerce,a-team Personalmanagement,"Eschborn, Main-Taunus-Kreis","Stellen aus PR, Werbung & Marketing",,full_time,65000.0,70000.0,2025-11-12,"TOPJOB: A-TEAM bietet Dir diese spannende Karrierechance als Marketing Specialist (m/w/d) im Raum Frankfurt am Main bei Samsung Electronics , dem Global Player für Smartphones, Tablets & Co., mit Sitz in Eschborn . Die Position ist ab sofort zu besetzen. Deine Aufgaben Du übernimmst die Verantwortun",Wirtschaft,https://www.adzuna.de/details/5492200766?utm_medium=api&utm_source=c5693b3d
5691735717,Working Student (f/m/d) - Global Events,SAP,"Berlin, Deutschland",Unknown,,,,,2026-04-07,"We help the world run better At SAP, we keep it simple: you bring your best to us, and we'll bring out the best in you. We're builders touching over 20 industries and 80% of global commerce, and we need your unique talents to help shape what's next. The work is challenging u2013 but it matters. You'",Wirtschaft,https://www.adzuna.de/details/5691735717?utm_medium=api&utm_source=c5693b3d
5677775517,Amazon Account Manager,AMZ Advisers,"Berlin, Deutschland",Unknown,,,,,2026-03-25,"Position Title: Amazon Account Manager Remote Position: Full Time About AMZ Advisers AMZ Advisers is a digital media marketing agency focused on developing and implementing strategic marketing plans for the global Amazon marketplaces. Working with our client allows you to apply your skills, expertis",Wirtschaft,https://www.adzuna.de/details/5677775517?utm_medium=api&utm_source=c5693b3d
5350840346,Praktikum im Management - München,Enterprise Rent-A-Car,"Altstadt-Lehel, München",Unknown,contract,full_time,,,2025-08-13,"Du hast Lust während deines Studiums viele praktische Erfahrung zu sammeln, wichtige Kompetenzen zu erlernen und nützliche Kontakte zu knüpfen, die deiner Karriere weiterhelfen? Dann bist du bei Enterprise genau richtig! Als weltgrößter Mobilitätsdienstleister triffst du bei Enterprise auf ein wachs",Wirtschaft,https://www.adzuna.de/details/5350840346?utm_medium=api&utm_source=c5693b3d
5649122234,Praktikum im Management in Memmingen Flughafen,Enterprise Rent-A-Car,"Memmingen, Memmingen (Kreis)",Unknown,contract,full_time,,,2026-02-28,"Du hast Lust während deines Studiums viele praktische Erfahrung zu sammeln, wichtige Kompetenzen zu erlernen und nützliche Kontakte zu knüpfen, die deiner Karriere weiterhelfen? Dann bist du bei Enterprise genau richtig! Als weltgrößter Mobilitätsdienstleister triffst du bei Enterprise auf ein wachs",Wirtschaft,https://www.adzuna.de/details/5649122234?utm_medium=api&utm_source=c5693b3d
5649122271,Praktikum im Management am Stuttgarter Flughafen,Enterprise Rent-A-Car,"Süd, Ludwigsburg",Unknown,contract,full_time,,,2026-02-28,"Du hast Lust während deines Studiums viele praktische Erfahrung zu sammeln, wichtige Kompetenzen zu erlernen und nützliche Kontakte zu knüpfen, die deiner Karriere weiterhelfen? Dann bist du bei Enterprise genau richtig! Als weltgrößter Mobilitätsdienstleister triffst du bei Enterprise auf ein wachs",Wirtschaft,https://www.adzuna.de/details/5649122271?utm_medium=api&utm_source=c5693b3d
5680730093,Praktikum im Management in Landsberg,Enterprise Rent-A-Car,"Lechhausen, Augsburg",Unknown,contract,full_time,,,2026-03-27,"Du hast Lust während deines Studiums viele praktische Erfahrung zu sammeln, wichtige Kompetenzen zu erlernen und nützliche Kontakte zu knüpfen, die deiner Karriere weiterhelfen? Dann bist du bei Enterprise genau richtig! Als weltgrößter Mobilitätsdienstleister triffst du bei Enterprise auf ein wachs",Wirtschaft,https://www.adzuna.de/details/5680730093?utm_medium=api&utm_source=c5693b3d
5697069434,Praktikum im Management am Düsseldorf Flughafen (m/w/d),Enterprise Rent-A-Car,"Flingern Nord, Düsseldorf",Unknown,contract,full_time,,,2026-04-12,"Du hast Lust während deines Studiums viele praktische Erfahrung zu sammeln, wichtige Kompetenzen zu erlernen und nützliche Kontakte zu knüpfen, die deiner Karriere weiterhelfen? Dann bist du bei Enterprise genau richtig! Als weltgrößter Mobilitätsdienstleister triffst du bei Enterprise auf ein wachs",Wirtschaft,https://www.adzuna.de/details/5697069434?utm_medium=api&utm_source=c5693b3d
5708679677,Senior Partnership Manager (m/w/d) Patient Growth,Teleclinic,"München, München (Kreis)",Unknown,,full_time,,,2026-04-23,"Wir wollen digitale ärztliche Beratung für jeden in Deutschland zugänglich machen. Wirklich für jeden! Um das zu erreichen, bauen wir die führende On-Demand-Plattform für Telemedizin. Und Dein Beitrag zählt. Suchst du mehr als nur einen neuen Job? Eine sinnvolle Aufgabe, die dich richtig stolz macht",Wirtschaft,https://www.adzuna.de/details/5708679677?utm_medium=api&utm_source=c5693b3d
5709807040,Praktikum im Management - Hof,Enterprise Rent-A-Car,"Epplas, Hof",Unknown,contract,full_time,,,2026-04-25,"Du hast Lust während deines Studiums viele praktische Erfahrung zu sammeln, wichtige Kompetenzen zu erlernen und nützliche Kontakte zu knüpfen, die deiner Karriere weiterhelfen? Dann bist du bei Enterprise genau richtig! Als weltgrößter Mobilitätsdienstleister triffst du bei Enterprise auf ein wachs",Wirtschaft,https://www.adzuna.de/details/5709807040?utm_medium=api&utm_source=c5693b3d
5714016419,Praktikum im Management - München Flughafen,Enterprise Rent-A-Car,"Altstadt-Lehel, München",Unknown,contract,full_time,,,2026-04-30,"Du hast Lust während deines Studiums viele praktische Erfahrung zu sammeln, wichtige Kompetenzen zu erlernen und nützliche Kontakte zu knüpfen, die deiner Karriere weiterhelfen? Dann bist du bei Enterprise genau richtig! Als weltgrößter Mobilitätsdienstleister triffst du bei Enterprise auf ein wachs",Wirtschaft,https://www.adzuna.de/details/5714016419?utm_medium=api&utm_source=c5693b3d
5664190434,Praktikant Digital Care & Innovation (m/w/d) in Düsseldorf,Vodafone,"Düsseldorf, Nordrhein-Westfalen",Unknown,,full_time,,,2026-03-13,"Praktikant Digital Care & Innovation (m/w/d) in Düsseldorf Du hast Lust auf ein abwechslungsreiches Praktikum mit vielen neuen Herausforderungen? Bei Vodafone arbeiten wir jeden Tag an einer besseren Zukunft. Für eine Welt, die besser vernetzt, inklusiver und nachhaltiger ist. Denn für uns ist Techn",Wirtschaft,https://www.adzuna.de/details/5664190434?utm_medium=api&utm_source=c5693b3d
5634848236,Associate Remote Sales Representative (m/w/d),Medtronic,Deutschland,Unknown,,full_time,0.0,76200.0,2026-02-18,"At Medtronic you can begin a life-long career of exploration and innovation, while helping champion healthcare access and equity for all. You’ll lead with purpose, breaking down barriers to innovation in a more connected, compassionate world. A Day in the Life Bei Medtronic erwartet Sie ein vielseit",Wirtschaft,https://www.adzuna.de/details/5634848236?utm_medium=api&utm_source=c5693b3d
5450861544,Duales Studium Betriebswirtschaftslehre Online (B.A.) (m/w/d) Teilzeit,HAW Kiel Hochschule für Angewandte Wissenschaften,"Neumühlen-Dietrichsdorf, Kiel",Unknown,,,,,2025-10-16,"Duales Studium Betriebswirtschaftslehre Online (B.A.) Teilzeit Unterrichtssprache : Deutsch Immatrikulation : jeweils zum Sommer- und Wintersemester (zulassungsfrei) Deine Zukunft mit einem BWL-Studium Gefragt sind Personen mit betriebswirtschaftlichen Kenntnissen in allen Bereichen, etwa im Managem",Wirtschaft,https://www.adzuna.de/details/5450861544?utm_medium=api&utm_source=c5693b3d
5707948766,Working Student (f/m/d) - Sales Development & Demand Generation (SAP Customer Experience),SAP,"Berlin, Deutschland",Unknown,,,,,2026-04-23,"We help the world run better At SAP, we keep it simple: you bring your best to us, and we'll bring out the best in you. We're builders touching over 20 industries and 80% of global commerce, and we need your unique talents to help shape what's next. The work is challenging u2013 but it matters. You'",Wirtschaft,https://www.adzuna.de/details/5707948766?utm_medium=api&utm_source=c5693b3d
4912631880,Talentpool,Mawave Marketing GmbH,"Milbertshofen-Am Hart, München",Unknown,,part_time,,,2024-10-24,"Wer sind wir? Mawave - Europas Spitzenreiter für Social Media Outcomes - übersetzt Consumer Brands in Social Media. Als Social-Lead-Agentur hinter Marken wie E.ON, Jack Wolkfskin und ATU verwaltet Mawave mit knapp 200 Mio. Euro Werbevolumen das größte Social Media Budget aller unabhängigen Agenturen",Wirtschaft,https://www.adzuna.de/details/4912631880?utm_medium=api&utm_source=c5693b3d
3318104485,IT-Projektmanager (m/w/d),escape GmbH,"Mitte, Berlin",Unknown,,part_time,,,2022-07-14,Kurzprofil Du strukturierst und koordinierst gerne? Die Optimierung und Vereinfachung von Arbeitsprozessen treiben Dich an? Für unser Team suchen wir ab sofort Verstärkung im Bereich IT-Management. Deine Aufgaben Anforderungsdefinition für neuen (Teil-)Projekte Machbarkeitsanalyse in Rücksprache mit,Wirtschaft,https://www.adzuna.de/details/3318104485?utm_medium=api&utm_source=c5693b3d
5640389559,Regional Sales Manager Chemicals CMO Europe (m/w/d),hubergroup Deutschland Kirchheim,"Kirchheim bei München, München (Kreis)",Stellen aus Fertigung,,full_time,,,2026-02-21,"huber group Chemicals ist einer der weltweit führenden Chemieproduzenten. Mit Sitz in München (Deutschland) entwickeln und vermarkten wir Rohstoffe wie Pigmente, Harze, Kaschierkleber, Farbmittel und Additive. Die Produktion ist in Indien angesiedelt. Mit einem hohen Maß an technischer Innovation en",Wirtschaft,https://www.adzuna.de/details/5640389559?utm_medium=api&utm_source=c5693b3d
5262881912,Trainee Recruitment Consultant (m/w/d),m/w/d,Deutschland,Stellen aus Personal & Personalbeschaffung,,,,,2025-06-22,"Amoria Bond ist eine auf IT und Engineering spezialisierte Personalberatung mit attraktiven Büros in Köln, Manchester, Amsterdam, Singapur & Dallas. Getreu unserem Motto ""Progressing Lives Everywhere"" beraten und unterstützen wir unsere globale Kund:innen täglich mit offenen Personallösungen im Bere",Wirtschaft,https://www.adzuna.de/details/5262881912?utm_medium=api&utm_source=c5693b3d
4852911918,Praktikant im Business Development (m/w/d),Workwise GmbH,"Friedrichshain, Berlin",Stellen aus Gesundheitswesen & Pflege,,full_time,,,2024-09-05,"Über das Unternehmen Wir sind ein schnell wachsendes FinTech Startup aus Berlin (Top 50 Gründerszene Wachstumsranking 2019) mit der Mission, die Buchhaltungssoftware von morgen zu definieren. Unser Team besteht aus wissbegierigen und talentierten Mitarbeitern mit Hands-on-Mentalität und Wachstums-Mi",Wirtschaft,https://www.adzuna.de/details/4852911918?utm_medium=api&utm_source=c5693b3d
3105344811,INITIATIVBEWERBUNGEN (m/w/d),CodeRed.net GmbH,"Düsseltal, Düsseldorf",Unknown,,part_time,,,2022-05-05,"Deine Aufgaben Die Aufgaben bei CodeRed.net zeichnen sich durch ihre Vielfältigkeit aus. Wir bieten Berufseinsteigern ebenso spannende und interessante Aufgaben wie Wiedereinsteigern oder Berufserfahrenen: Im Projektmanagement bist du mitten im Geschehen. Du bist möglicherweise derjenige, der den er",Wirtschaft,https://www.adzuna.de/details/3105344811?utm_medium=api&utm_source=c5693b3d
5656745021,Working Student (f/m/d),Freudenberg,Deutschland,Unknown,,part_time,,,2026-03-06,"Working at Freudenberg: We will wow your world! Responsibilities: Elevate our brand’s visual and verbal messaging by redesigning PowerPoint presentations, and proofreading content, with a keen eye for detail Curate and edit compelling images, manage translations, and oversee our content systems. Enh",Wirtschaft,https://www.adzuna.de/details/5656745021?utm_medium=api&utm_source=c5693b3d
5588463437,International (Senior) Product Manager Socks (m/w/d),m/w/d,"Rheine, Steinfurt (Kreis)",Unknown,,,,,2026-01-16,"Mode ist deine Leidenschaft, und du möchtest eine Kategorie aktiv gestalten? Dann bist du bei uns genau richtig! Wir suchen einen International (Senior) Product Manager Socks (m/w/d) -befristet für 2 Jahre als Elternzeitvertretung- Standort: Rheine Als (Senior) Product Manager (m/w/d) übernimmst du ",Wirtschaft,https://www.adzuna.de/details/5588463437?utm_medium=api&utm_source=c5693b3d
5696071486,"Trainee (w/m/d) Marketing, Sales & Services",TRUMPF,"Ditzingen, Ludwigsburg (Kreis)","Stellen aus PR, Werbung & Marketing",,full_time,,,2026-04-10,"As a family-run, high-tech company with nearly 19,000 employees at 71 locations worldwide, we are looking for forward thinkers with unconventional ideas and drive to join our team. Our company culture, which values collaboration and mutual trust, creates the ideal framework for boldly trying new thi",Wirtschaft,https://www.adzuna.de/details/5696071486?utm_medium=api&utm_source=c5693b3d
